tag,threshold,balanced_accuracy,positive_rate
ensemble_avg_top3,0.9019999999999992,0.7027253167583074,0.2823529411764706
ensemble_avg_top3,0.9029999999999992,0.6993545302414534,0.27794117647058825
ensemble_avg_top3,0.9039999999999992,0.6971073392302175,0.275
ensemble_avg_top3,0.9049999999999992,0.6971073392302175,0.275
ensemble_avg_top3,0.9059999999999993,0.6971073392302175,0.275
ensemble_avg_top3,0.9069999999999993,0.6971073392302175,0.275
ensemble_avg_top3,0.9079999999999993,0.6971073392302175,0.275
ensemble_avg_top3,0.9089999999999993,0.6971073392302175,0.275
ensemble_avg_top3,0.9099999999999993,0.6959837437245996,0.2735294117647059
ensemble_avg_top3,0.9109999999999993,0.6959837437245996,0.2735294117647059
ensemble_avg_top3,0.9119999999999993,0.6959837437245996,0.2735294117647059
ensemble_avg_top3,0.9129999999999993,0.6948601482189816,0.27205882352941174
ensemble_avg_top3,0.9139999999999993,0.6937365527133637,0.27058823529411763
ensemble_avg_top3,0.9149999999999993,0.6937365527133637,0.27058823529411763
ensemble_avg_top3,0.9159999999999993,0.6937365527133637,0.27058823529411763
ensemble_avg_top3,0.9169999999999993,0.6914893617021276,0.2676470588235294
ensemble_avg_top3,0.9179999999999993,0.6914893617021276,0.2676470588235294
ensemble_avg_top3,0.9189999999999993,0.6913698302653598,0.26323529411764707
ensemble_avg_top3,0.9199999999999993,0.6891226392541239,0.26029411764705884
ensemble_avg_top3,0.9209999999999993,0.689003107817356,0.25588235294117645
ensemble_avg_top3,0.9219999999999993,0.6878795123117379,0.25441176470588234
ensemble_avg_top3,0.9229999999999993,0.6845087257948841,0.25
ensemble_avg_top3,0.9239999999999993,0.6811379392780301,0.24558823529411763
ensemble_avg_top3,0.9249999999999993,0.6811379392780301,0.24558823529411763
ensemble_avg_top3,0.9259999999999993,0.6811379392780301,0.24558823529411763
ensemble_avg_top3,0.9269999999999993,0.6777671527611762,0.2411764705882353
ensemble_avg_top3,0.9279999999999993,0.6732727707387043,0.23529411764705882
ensemble_avg_top3,0.9289999999999993,0.6710255797274683,0.2323529411764706
ensemble_avg_top3,0.9299999999999993,0.6699019842218503,0.23088235294117648
ensemble_avg_top3,0.9309999999999993,0.6699019842218503,0.23088235294117648
ensemble_avg_top3,0.9319999999999993,0.6676547932106144,0.22794117647058823
ensemble_avg_top3,0.9329999999999992,0.6654076021993784,0.225
ensemble_avg_top3,0.9339999999999992,0.6631604111881425,0.22205882352941175
ensemble_avg_top3,0.9349999999999992,0.6620368156825245,0.22058823529411764
ensemble_avg_top3,0.9359999999999992,0.6541716471431986,0.21029411764705883
ensemble_avg_top3,0.9369999999999992,0.6530480516375807,0.2088235294117647
ensemble_avg_top3,0.9379999999999992,0.6529285202008128,0.20441176470588235
ensemble_avg_top3,0.9389999999999992,0.6506813291895769,0.20147058823529412
ensemble_avg_top3,0.9399999999999992,0.6461869471671049,0.19558823529411765
ensemble_avg_top3,0.9409999999999992,0.6383217786277791,0.18529411764705883
ensemble_avg_top3,0.9419999999999992,0.6349509921109252,0.18088235294117647
ensemble_avg_top3,0.9429999999999992,0.6282094190772173,0.17205882352941176
ensemble_avg_top3,0.9439999999999992,0.6248386325603634,0.1676470588235294
ensemble_avg_top3,0.9449999999999992,0.6225914415491274,0.16470588235294117
ensemble_avg_top3,0.9459999999999992,0.6203442505378914,0.16176470588235295
ensemble_avg_top3,0.9469999999999992,0.6192206550322735,0.16029411764705884
ensemble_avg_top3,0.9479999999999992,0.6180970595266555,0.1588235294117647
ensemble_avg_top3,0.9489999999999992,0.6147262730098015,0.15441176470588236
ensemble_avg_top3,0.9499999999999992,0.6078651685393258,0.1411764705882353
ensemble_avg_top3,0.9509999999999992,0.6078651685393258,0.1411764705882353
ensemble_avg_top3,0.9519999999999992,0.604494382022472,0.13676470588235295
ensemble_avg_top3,0.9529999999999992,0.6022471910112359,0.1338235294117647
ensemble_avg_top3,0.9539999999999992,0.597752808988764,0.12794117647058822
ensemble_avg_top3,0.9549999999999992,0.5943820224719101,0.12352941176470589
ensemble_avg_top3,0.9559999999999992,0.5898876404494382,0.11764705882352941
ensemble_avg_top3,0.9569999999999992,0.5853932584269663,0.11176470588235295
ensemble_avg_top3,0.9579999999999992,0.5808988764044943,0.10588235294117647
ensemble_avg_top3,0.9589999999999992,0.5741573033707865,0.09705882352941177
ensemble_avg_top3,0.9599999999999992,0.5674157303370786,0.08823529411764706
ensemble_avg_top3,0.9609999999999992,0.5640449438202247,0.0838235294117647
ensemble_avg_top3,0.9619999999999992,0.5629213483146067,0.08235294117647059
ensemble_avg_top3,0.9629999999999992,0.5561797752808989,0.07352941176470588
ensemble_avg_top3,0.9639999999999992,0.5550561797752809,0.07205882352941176
ensemble_avg_top3,0.9649999999999992,0.550561797752809,0.0661764705882353
ensemble_avg_top3,0.9659999999999992,0.547191011235955,0.061764705882352944
ensemble_avg_top3,0.9669999999999992,0.5438202247191011,0.057352941176470586
ensemble_avg_top3,0.9679999999999992,0.5382022471910113,0.05
ensemble_avg_top3,0.9689999999999992,0.5325842696629214,0.04264705882352941
ensemble_avg_top3,0.9699999999999992,0.5314606741573034,0.041176470588235294
ensemble_avg_top3,0.9709999999999992,0.5247191011235955,0.03235294117647059
ensemble_avg_top3,0.9719999999999992,0.5191011235955056,0.025
ensemble_avg_top3,0.9729999999999992,0.5179775280898876,0.023529411764705882
ensemble_avg_top3,0.9739999999999992,0.5157303370786517,0.020588235294117647
ensemble_avg_top3,0.9749999999999992,0.5146067415730337,0.01911764705882353
ensemble_avg_top3,0.9759999999999992,0.5134831460674157,0.01764705882352941
ensemble_avg_top3,0.9769999999999992,0.5134831460674157,0.01764705882352941
ensemble_avg_top3,0.9779999999999992,0.5112359550561798,0.014705882352941176
ensemble_avg_top3,0.9789999999999992,0.5112359550561798,0.014705882352941176
ensemble_avg_top3,0.9799999999999992,0.5078651685393258,0.010294117647058823
ensemble_avg_top3,0.9809999999999992,0.5067415730337078,0.008823529411764706
ensemble_avg_top3,0.9819999999999992,0.5056179775280899,0.007352941176470588
ensemble_avg_top3,0.9829999999999992,0.5056179775280899,0.007352941176470588
ensemble_avg_top3,0.9839999999999992,0.5044943820224719,0.0058823529411764705
ensemble_avg_top3,0.9849999999999992,0.5022471910112359,0.0029411764705882353
ensemble_avg_top3,0.9859999999999992,0.501123595505618,0.0014705882352941176
ensemble_avg_top3,0.9869999999999992,0.501123595505618,0.0014705882352941176
ensemble_avg_top3,0.9879999999999992,0.501123595505618,0.0014705882352941176
ensemble_avg_top3,0.9889999999999992,0.501123595505618,0.0014705882352941176
ensemble_avg_top3,0.9899999999999992,0.5,0.0
ensemble_stacking_lr,0.01,0.5,1.0
ensemble_stacking_lr,0.011,0.5,1.0
ensemble_stacking_lr,0.011999999999999999,0.5,1.0
ensemble_stacking_lr,0.012999999999999998,0.5,1.0
ensemble_stacking_lr,0.013999999999999997,0.5,1.0
ensemble_stacking_lr,0.014999999999999996,0.5,1.0
ensemble_stacking_lr,0.015999999999999993,0.5,1.0
ensemble_stacking_lr,0.016999999999999994,0.5,1.0
ensemble_stacking_lr,0.017999999999999995,0.5,1.0
ensemble_stacking_lr,0.018999999999999993,0.5,1.0
ensemble_stacking_lr,0.01999999999999999,0.5,1.0
ensemble_stacking_lr,0.02099999999999999,0.5,1.0
ensemble_stacking_lr,0.021999999999999992,0.5,1.0
ensemble_stacking_lr,0.02299999999999999,0.5,1.0
ensemble_stacking_lr,0.023999999999999987,0.5,1.0
ensemble_stacking_lr,0.024999999999999988,0.5,1.0
ensemble_stacking_lr,0.02599999999999999,0.5,1.0
ensemble_stacking_lr,0.026999999999999986,0.5,1.0
ensemble_stacking_lr,0.027999999999999983,0.5,1.0
ensemble_stacking_lr,0.028999999999999984,0.5,1.0
ensemble_stacking_lr,0.029999999999999985,0.5,1.0
ensemble_stacking_lr,0.030999999999999982,0.5,1.0
ensemble_stacking_lr,0.03199999999999998,0.5,1.0
ensemble_stacking_lr,0.03299999999999998,0.5,1.0
ensemble_stacking_lr,0.03399999999999998,0.5,1.0
ensemble_stacking_lr,0.034999999999999976,0.5,1.0
ensemble_stacking_lr,0.035999999999999976,0.5,1.0
ensemble_stacking_lr,0.03699999999999998,0.5,1.0
ensemble_stacking_lr,0.03799999999999998,0.5,1.0
ensemble_stacking_lr,0.03899999999999998,0.5,1.0
ensemble_stacking_lr,0.03999999999999997,0.5,1.0
ensemble_stacking_lr,0.040999999999999974,0.5,1.0
ensemble_stacking_lr,0.041999999999999975,0.5,1.0
ensemble_stacking_lr,0.04299999999999997,0.5,1.0
ensemble_stacking_lr,0.04399999999999997,0.5,1.0
ensemble_stacking_lr,0.04499999999999997,0.5,1.0
ensemble_stacking_lr,0.04599999999999997,0.5,1.0
ensemble_stacking_lr,0.04699999999999997,0.5,1.0
ensemble_stacking_lr,0.047999999999999966,0.5,1.0
ensemble_stacking_lr,0.04899999999999997,0.5,1.0
ensemble_stacking_lr,0.04999999999999997,0.5,1.0
ensemble_stacking_lr,0.05099999999999996,0.5,1.0
ensemble_stacking_lr,0.05199999999999996,0.5,1.0
ensemble_stacking_lr,0.052999999999999964,0.5,1.0
ensemble_stacking_lr,0.053999999999999965,0.5,1.0
ensemble_stacking_lr,0.054999999999999966,0.5,1.0
ensemble_stacking_lr,0.05599999999999996,0.5,1.0
ensemble_stacking_lr,0.05699999999999996,0.5,1.0
ensemble_stacking_lr,0.05799999999999996,0.5,1.0
ensemble_stacking_lr,0.058999999999999955,0.5,1.0
ensemble_stacking_lr,0.059999999999999956,0.5,1.0
ensemble_stacking_lr,0.06099999999999996,0.5,1.0
ensemble_stacking_lr,0.06199999999999996,0.5,1.0
ensemble_stacking_lr,0.06299999999999996,0.5,1.0
ensemble_stacking_lr,0.06399999999999996,0.5,1.0
ensemble_stacking_lr,0.06499999999999995,0.5,1.0
ensemble_stacking_lr,0.06599999999999995,0.5,1.0
ensemble_stacking_lr,0.06699999999999995,0.5,1.0
ensemble_stacking_lr,0.06799999999999995,0.5,1.0
ensemble_stacking_lr,0.06899999999999995,0.5,1.0
ensemble_stacking_lr,0.06999999999999995,0.5,1.0
ensemble_stacking_lr,0.07099999999999995,0.5,1.0
ensemble_stacking_lr,0.07199999999999995,0.5,1.0
ensemble_stacking_lr,0.07299999999999995,0.5,1.0
ensemble_stacking_lr,0.07399999999999994,0.5,1.0
ensemble_stacking_lr,0.07499999999999994,0.5,1.0
ensemble_stacking_lr,0.07599999999999994,0.5,1.0
ensemble_stacking_lr,0.07699999999999994,0.5,1.0
ensemble_stacking_lr,0.07799999999999994,0.5,1.0
ensemble_stacking_lr,0.07899999999999995,0.5,1.0
ensemble_stacking_lr,0.07999999999999995,0.502127659574468,0.9985294117647059
ensemble_stacking_lr,0.08099999999999993,0.502127659574468,0.9985294117647059
ensemble_stacking_lr,0.08199999999999993,0.502127659574468,0.9985294117647059
ensemble_stacking_lr,0.08299999999999993,0.502127659574468,0.9985294117647059
ensemble_stacking_lr,0.08399999999999994,0.502127659574468,0.9985294117647059
ensemble_stacking_lr,0.08499999999999994,0.502127659574468,0.9985294117647059
ensemble_stacking_lr,0.08599999999999994,0.502127659574468,0.9985294117647059
ensemble_stacking_lr,0.08699999999999994,0.502127659574468,0.9985294117647059
ensemble_stacking_lr,0.08799999999999994,0.502127659574468,0.9985294117647059
ensemble_stacking_lr,0.08899999999999994,0.502127659574468,0.9985294117647059
ensemble_stacking_lr,0.08999999999999993,0.502127659574468,0.9985294117647059
ensemble_stacking_lr,0.09099999999999993,0.502127659574468,0.9985294117647059
ensemble_stacking_lr,0.09199999999999993,0.502127659574468,0.9985294117647059
ensemble_stacking_lr,0.09299999999999993,0.502127659574468,0.9985294117647059
ensemble_stacking_lr,0.09399999999999993,0.502127659574468,0.9985294117647059
ensemble_stacking_lr,0.09499999999999993,0.502127659574468,0.9985294117647059
ensemble_stacking_lr,0.09599999999999993,0.502127659574468,0.9985294117647059
ensemble_stacking_lr,0.09699999999999992,0.502127659574468,0.9985294117647059
ensemble_stacking_lr,0.09799999999999992,0.502127659574468,0.9985294117647059
ensemble_stacking_lr,0.09899999999999992,0.502127659574468,0.9985294117647059
ensemble_stacking_lr,0.09999999999999992,0.5042553191489362,0.9970588235294118
ensemble_stacking_lr,0.10099999999999992,0.5042553191489362,0.9970588235294118
ensemble_stacking_lr,0.10199999999999992,0.5042553191489362,0.9970588235294118
ensemble_stacking_lr,0.10299999999999992,0.5042553191489362,0.9970588235294118
ensemble_stacking_lr,0.10399999999999993,0.5042553191489362,0.9970588235294118
ensemble_stacking_lr,0.10499999999999993,0.5042553191489362,0.9970588235294118
ensemble_stacking_lr,0.10599999999999991,0.5042553191489362,0.9970588235294118
ensemble_stacking_lr,0.10699999999999991,0.5031317236433182,0.9955882352941177
ensemble_stacking_lr,0.10799999999999992,0.5031317236433182,0.9955882352941177
ensemble_stacking_lr,0.10899999999999992,0.5031317236433182,0.9955882352941177
ensemble_stacking_lr,0.10999999999999992,0.5031317236433182,0.9955882352941177
ensemble_stacking_lr,0.11099999999999992,0.5031317236433182,0.9955882352941177
ensemble_stacking_lr,0.11199999999999992,0.5031317236433182,0.9955882352941177
ensemble_stacking_lr,0.1129999999999999,0.5031317236433182,0.9955882352941177
ensemble_stacking_lr,0.11399999999999991,0.5031317236433182,0.9955882352941177
ensemble_stacking_lr,0.11499999999999991,0.5031317236433182,0.9955882352941177
ensemble_stacking_lr,0.11599999999999991,0.5031317236433182,0.9955882352941177
ensemble_stacking_lr,0.11699999999999991,0.5031317236433182,0.9955882352941177
ensemble_stacking_lr,0.11799999999999991,0.5031317236433182,0.9955882352941177
ensemble_stacking_lr,0.11899999999999991,0.5031317236433182,0.9955882352941177
ensemble_stacking_lr,0.11999999999999991,0.5031317236433182,0.9955882352941177
ensemble_stacking_lr,0.12099999999999991,0.5031317236433182,0.9955882352941177
ensemble_stacking_lr,0.1219999999999999,0.5031317236433182,0.9955882352941177
ensemble_stacking_lr,0.1229999999999999,0.5031317236433182,0.9955882352941177
ensemble_stacking_lr,0.1239999999999999,0.5031317236433182,0.9955882352941177
ensemble_stacking_lr,0.1249999999999999,0.5031317236433182,0.9955882352941177
ensemble_stacking_lr,0.1259999999999999,0.5031317236433182,0.9955882352941177
ensemble_stacking_lr,0.1269999999999999,0.5031317236433182,0.9955882352941177
ensemble_stacking_lr,0.1279999999999999,0.5031317236433182,0.9955882352941177
ensemble_stacking_lr,0.1289999999999999,0.5031317236433182,0.9955882352941177
ensemble_stacking_lr,0.1299999999999999,0.5031317236433182,0.9955882352941177
ensemble_stacking_lr,0.1309999999999999,0.5031317236433182,0.9955882352941177
ensemble_stacking_lr,0.1319999999999999,0.5031317236433182,0.9955882352941177
ensemble_stacking_lr,0.1329999999999999,0.5031317236433182,0.9955882352941177
ensemble_stacking_lr,0.1339999999999999,0.5052593832177863,0.9941176470588236
ensemble_stacking_lr,0.1349999999999999,0.5062634472866364,0.9911764705882353
ensemble_stacking_lr,0.1359999999999999,0.5062634472866364,0.9911764705882353
ensemble_stacking_lr,0.1369999999999999,0.5062634472866364,0.9911764705882353
ensemble_stacking_lr,0.1379999999999999,0.5083911068611044,0.9897058823529412
ensemble_stacking_lr,0.1389999999999999,0.5083911068611044,0.9897058823529412
ensemble_stacking_lr,0.1399999999999999,0.5083911068611044,0.9897058823529412
ensemble_stacking_lr,0.1409999999999999,0.5083911068611044,0.9897058823529412
ensemble_stacking_lr,0.14199999999999988,0.5083911068611044,0.9897058823529412
ensemble_stacking_lr,0.14299999999999988,0.5083911068611044,0.9897058823529412
ensemble_stacking_lr,0.14399999999999988,0.5083911068611044,0.9897058823529412
ensemble_stacking_lr,0.14499999999999988,0.5072675113554865,0.9882352941176471
ensemble_stacking_lr,0.14599999999999988,0.5072675113554865,0.9882352941176471
ensemble_stacking_lr,0.14699999999999988,0.5072675113554865,0.9882352941176471
ensemble_stacking_lr,0.14799999999999988,0.5103992349988047,0.9838235294117647
ensemble_stacking_lr,0.14899999999999988,0.5103992349988047,0.9838235294117647
ensemble_stacking_lr,0.14999999999999988,0.5103992349988047,0.9838235294117647
ensemble_stacking_lr,0.15099999999999988,0.5103992349988047,0.9838235294117647
ensemble_stacking_lr,0.15199999999999989,0.5103992349988047,0.9838235294117647
ensemble_stacking_lr,0.15299999999999989,0.5114032990676548,0.9808823529411764
ensemble_stacking_lr,0.1539999999999999,0.5135309586421228,0.9794117647058823
ensemble_stacking_lr,0.1549999999999999,0.517786277791059,0.9764705882352941
ensemble_stacking_lr,0.1559999999999999,0.517786277791059,0.9764705882352941
ensemble_stacking_lr,0.15699999999999986,0.5199139373655272,0.975
ensemble_stacking_lr,0.15799999999999986,0.5220415969399952,0.9735294117647059
ensemble_stacking_lr,0.15899999999999986,0.5220415969399952,0.9735294117647059
ensemble_stacking_lr,0.15999999999999986,0.5241692565144633,0.9720588235294118
ensemble_stacking_lr,0.16099999999999987,0.5241692565144633,0.9720588235294118
ensemble_stacking_lr,0.16199999999999987,0.5241692565144633,0.9720588235294118
ensemble_stacking_lr,0.16299999999999987,0.5241692565144633,0.9720588235294118
ensemble_stacking_lr,0.16399999999999987,0.5262969160889314,0.9705882352941176
ensemble_stacking_lr,0.16499999999999987,0.5262969160889314,0.9705882352941176
ensemble_stacking_lr,0.16599999999999987,0.5305522352378675,0.9676470588235294
ensemble_stacking_lr,0.16699999999999987,0.5326798948123357,0.9661764705882353
ensemble_stacking_lr,0.16799999999999987,0.5348075543868037,0.9647058823529412
ensemble_stacking_lr,0.16899999999999987,0.5348075543868037,0.9647058823529412
ensemble_stacking_lr,0.16999999999999987,0.5348075543868037,0.9647058823529412
ensemble_stacking_lr,0.17099999999999987,0.5369352139612718,0.9632352941176471
ensemble_stacking_lr,0.17199999999999988,0.5390628735357399,0.961764705882353
ensemble_stacking_lr,0.17299999999999988,0.54006693760459,0.9588235294117647
ensemble_stacking_lr,0.17399999999999985,0.538943342098972,0.9573529411764706
ensemble_stacking_lr,0.17499999999999985,0.5410710016734401,0.9558823529411765
ensemble_stacking_lr,0.17599999999999985,0.5431986612479082,0.9544117647058824
ensemble_stacking_lr,0.17699999999999985,0.5431986612479082,0.9544117647058824
ensemble_stacking_lr,0.17799999999999985,0.5453263208223763,0.9529411764705882
ensemble_stacking_lr,0.17899999999999985,0.5453263208223763,0.9529411764705882
ensemble_stacking_lr,0.17999999999999985,0.5453263208223763,0.9529411764705882
ensemble_stacking_lr,0.18099999999999986,0.5453263208223763,0.9529411764705882
ensemble_stacking_lr,0.18199999999999986,0.5430791298111404,0.95
ensemble_stacking_lr,0.18299999999999986,0.5473344489600765,0.9470588235294117
ensemble_stacking_lr,0.18399999999999986,0.5462108534544585,0.9455882352941176
ensemble_stacking_lr,0.18499999999999986,0.5504661726033947,0.9426470588235294
ensemble_stacking_lr,0.18599999999999986,0.5525938321778627,0.9411764705882353
ensemble_stacking_lr,0.18699999999999986,0.5525938321778627,0.9411764705882353
ensemble_stacking_lr,0.18799999999999986,0.5547214917523309,0.9397058823529412
ensemble_stacking_lr,0.18899999999999983,0.5547214917523309,0.9397058823529412
ensemble_stacking_lr,0.18999999999999984,0.5568491513267989,0.9382352941176471
ensemble_stacking_lr,0.19099999999999984,0.5568491513267989,0.9382352941176471
ensemble_stacking_lr,0.19199999999999984,0.5568491513267989,0.9382352941176471
ensemble_stacking_lr,0.19299999999999984,0.555725555821181,0.9367647058823529
ensemble_stacking_lr,0.19399999999999984,0.5567296198900311,0.9338235294117647
ensemble_stacking_lr,0.19499999999999984,0.5556060243844131,0.9323529411764706
ensemble_stacking_lr,0.19599999999999984,0.5556060243844131,0.9323529411764706
ensemble_stacking_lr,0.19699999999999984,0.5577336839588811,0.9308823529411765
ensemble_stacking_lr,0.19799999999999984,0.5619890031078174,0.9279411764705883
ensemble_stacking_lr,0.19899999999999984,0.5651207267511356,0.9235294117647059
ensemble_stacking_lr,0.19999999999999984,0.5672483863256036,0.9220588235294118
ensemble_stacking_lr,0.20099999999999985,0.5693760459000717,0.9205882352941176
ensemble_stacking_lr,0.20199999999999985,0.5693760459000717,0.9205882352941176
ensemble_stacking_lr,0.20299999999999985,0.5715037054745398,0.9191176470588235
ensemble_stacking_lr,0.20399999999999985,0.5703801099689219,0.9176470588235294
ensemble_stacking_lr,0.20499999999999985,0.5681329189576858,0.9147058823529411
ensemble_stacking_lr,0.20599999999999982,0.572388238106622,0.9117647058823529
ensemble_stacking_lr,0.20699999999999982,0.572388238106622,0.9117647058823529
ensemble_stacking_lr,0.20799999999999982,0.5712646426010041,0.9102941176470588
ensemble_stacking_lr,0.20899999999999982,0.5733923021754721,0.9088235294117647
ensemble_stacking_lr,0.20999999999999983,0.5776476213244083,0.9058823529411765
ensemble_stacking_lr,0.21099999999999983,0.5786516853932584,0.9029411764705882
ensemble_stacking_lr,0.21199999999999983,0.5807793449677265,0.9014705882352941
ensemble_stacking_lr,0.21299999999999983,0.5871623236911307,0.8970588235294118
ensemble_stacking_lr,0.21399999999999983,0.5881663877599809,0.8941176470588236
ensemble_stacking_lr,0.21499999999999983,0.5966770260578532,0.888235294117647
ensemble_stacking_lr,0.21599999999999983,0.5955534305522352,0.8867647058823529
ensemble_stacking_lr,0.21699999999999983,0.5976810901267033,0.8852941176470588
ensemble_stacking_lr,0.21799999999999983,0.6008128137700215,0.8808823529411764
ensemble_stacking_lr,0.21899999999999983,0.6008128137700215,0.8808823529411764
ensemble_stacking_lr,0.21999999999999983,0.6050681329189577,0.8779411764705882
ensemble_stacking_lr,0.2209999999999998,0.6071957924934258,0.8764705882352941
ensemble_stacking_lr,0.2219999999999998,0.6071957924934258,0.8764705882352941
ensemble_stacking_lr,0.2229999999999998,0.610327516136744,0.8720588235294118
ensemble_stacking_lr,0.2239999999999998,0.610327516136744,0.8720588235294118
ensemble_stacking_lr,0.2249999999999998,0.610327516136744,0.8720588235294118
ensemble_stacking_lr,0.2259999999999998,0.6134592397800621,0.8676470588235294
ensemble_stacking_lr,0.2269999999999998,0.6155868993545303,0.8661764705882353
ensemble_stacking_lr,0.22799999999999981,0.6165909634233804,0.8632352941176471
ensemble_stacking_lr,0.22899999999999981,0.6165909634233804,0.8632352941176471
ensemble_stacking_lr,0.22999999999999982,0.6154673679177624,0.861764705882353
ensemble_stacking_lr,0.23099999999999982,0.6239780062156347,0.8558823529411764
ensemble_stacking_lr,0.23199999999999982,0.627109729858953,0.8514705882352941
ensemble_stacking_lr,0.23299999999999982,0.6291178579966532,0.8455882352941176
ensemble_stacking_lr,0.23399999999999982,0.6291178579966532,0.8455882352941176
ensemble_stacking_lr,0.23499999999999982,0.6333731771455893,0.8426470588235294
ensemble_stacking_lr,0.23599999999999982,0.6343772412144394,0.8397058823529412
ensemble_stacking_lr,0.23699999999999982,0.6353813052832895,0.836764705882353
ensemble_stacking_lr,0.2379999999999998,0.6320105187664355,0.8323529411764706
ensemble_stacking_lr,0.2389999999999998,0.6362658379153717,0.8294117647058824
ensemble_stacking_lr,0.2399999999999998,0.6383934974898399,0.8279411764705882
ensemble_stacking_lr,0.2409999999999998,0.6371503705474539,0.8220588235294117
ensemble_stacking_lr,0.2419999999999998,0.6392780301219221,0.8205882352941176
ensemble_stacking_lr,0.2429999999999998,0.6435333492708581,0.8176470588235294
ensemble_stacking_lr,0.2439999999999998,0.6435333492708581,0.8176470588235294
ensemble_stacking_lr,0.2449999999999998,0.6434138178340904,0.8132352941176471
ensemble_stacking_lr,0.2459999999999998,0.6455414774085584,0.8117647058823529
ensemble_stacking_lr,0.2469999999999998,0.6475496055462586,0.8058823529411765
ensemble_stacking_lr,0.2479999999999998,0.6464260100406407,0.8044117647058824
ensemble_stacking_lr,0.2489999999999998,0.6464260100406407,0.8044117647058824
ensemble_stacking_lr,0.2499999999999998,0.6474300741094908,0.8014705882352942
ensemble_stacking_lr,0.2509999999999998,0.6474300741094908,0.8014705882352942
ensemble_stacking_lr,0.2519999999999998,0.6463064786038728,0.8
ensemble_stacking_lr,0.2529999999999998,0.6451828830982549,0.7985294117647059
ensemble_stacking_lr,0.2539999999999998,0.6429356920870188,0.7955882352941176
ensemble_stacking_lr,0.2549999999999998,0.6429356920870188,0.7955882352941176
ensemble_stacking_lr,0.2559999999999998,0.645063351661487,0.7941176470588235
ensemble_stacking_lr,0.2569999999999998,0.6460674157303371,0.7911764705882353
ensemble_stacking_lr,0.2579999999999998,0.6460674157303371,0.7911764705882353
ensemble_stacking_lr,0.2589999999999998,0.6481950753048051,0.7897058823529411
ensemble_stacking_lr,0.2599999999999998,0.6480755438680372,0.7852941176470588
ensemble_stacking_lr,0.2609999999999998,0.6502032034425054,0.7838235294117647
ensemble_stacking_lr,0.2619999999999998,0.6490796079368873,0.7823529411764706
ensemble_stacking_lr,0.2629999999999998,0.6490796079368873,0.7823529411764706
ensemble_stacking_lr,0.2639999999999998,0.6512072675113555,0.7808823529411765
ensemble_stacking_lr,0.2649999999999998,0.6512072675113555,0.7808823529411765
ensemble_stacking_lr,0.2659999999999998,0.6554625866602917,0.7779411764705882
ensemble_stacking_lr,0.2669999999999998,0.6575902462347597,0.7764705882352941
ensemble_stacking_lr,0.2679999999999998,0.6618455653836959,0.7735294117647059
ensemble_stacking_lr,0.2689999999999998,0.660721969878078,0.7720588235294118
ensemble_stacking_lr,0.2699999999999998,0.6671049486014822,0.7676470588235295
ensemble_stacking_lr,0.2709999999999998,0.6669854171647143,0.763235294117647
ensemble_stacking_lr,0.2719999999999998,0.6733683958881186,0.7588235294117647
ensemble_stacking_lr,0.2729999999999998,0.6722448003825006,0.7573529411764706
ensemble_stacking_lr,0.2739999999999998,0.6722448003825006,0.7573529411764706
ensemble_stacking_lr,0.2749999999999998,0.6711212048768826,0.7558823529411764
ensemble_stacking_lr,0.2759999999999998,0.6711212048768826,0.7558823529411764
ensemble_stacking_lr,0.2769999999999998,0.6753765240258188,0.7529411764705882
ensemble_stacking_lr,0.27799999999999975,0.6753765240258188,0.7529411764705882
ensemble_stacking_lr,0.27899999999999975,0.6795123117379871,0.7455882352941177
ensemble_stacking_lr,0.27999999999999975,0.6858952904613913,0.7411764705882353
ensemble_stacking_lr,0.28099999999999975,0.6890270141047095,0.736764705882353
ensemble_stacking_lr,0.28199999999999975,0.6942863973224958,0.7308823529411764
ensemble_stacking_lr,0.28299999999999975,0.6931628018168778,0.7294117647058823
ensemble_stacking_lr,0.28399999999999975,0.699545780540282,0.725
ensemble_stacking_lr,0.28499999999999975,0.7004303131723644,0.7176470588235294
ensemble_stacking_lr,0.28599999999999975,0.7004303131723644,0.7176470588235294
ensemble_stacking_lr,0.28699999999999976,0.7014343772412144,0.7147058823529412
ensemble_stacking_lr,0.28799999999999976,0.7024384413100646,0.711764705882353
ensemble_stacking_lr,0.28899999999999976,0.7045661008845326,0.7102941176470589
ensemble_stacking_lr,0.28999999999999976,0.7066937604590007,0.7088235294117647
ensemble_stacking_lr,0.29099999999999976,0.7066937604590007,0.7088235294117647
ensemble_stacking_lr,0.29199999999999976,0.7066937604590007,0.7088235294117647
ensemble_stacking_lr,0.29299999999999976,0.7076978245278509,0.7058823529411765
ensemble_stacking_lr,0.29399999999999976,0.7098254841023189,0.7044117647058824
ensemble_stacking_lr,0.29499999999999976,0.7098254841023189,0.7044117647058824
ensemble_stacking_lr,0.29599999999999976,0.7098254841023189,0.7044117647058824
ensemble_stacking_lr,0.29699999999999976,0.7098254841023189,0.7044117647058824
ensemble_stacking_lr,0.29799999999999977,0.7129572077456371,0.7
ensemble_stacking_lr,0.29899999999999977,0.7129572077456371,0.7
ensemble_stacking_lr,0.29999999999999977,0.7160889313889554,0.6955882352941176
ensemble_stacking_lr,0.30099999999999977,0.7160889313889554,0.6955882352941176
ensemble_stacking_lr,0.30199999999999977,0.7170929954578054,0.6926470588235294
