blend_name,models,weights,method,oof_bal_acc,best_threshold,test_pos_rate,changed_vs_anchor,diff_pct_vs_anchor,file_path
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_weighted_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_weighted|catboost_A6_no_shift,0.11|0.22|0.33|0.11|0.22,weighted_avg,0.7800860626344729,0.6049999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_ensemble_weighted,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|ensemble_weighted,0.09|0.18|0.18|0.27|0.27,weighted_avg,0.7800860626344729,0.6209999999999994,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_logreg_full_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|logreg_full|catboost_A6_no_shift,0.25|0.25|0.25|0.25,weighted_avg,0.7800860626344729,0.6069999999999995,0.3409090909090909,0,0.0,
avg_ensemble_avg_top3_ensemble_stacking_lr_logreg_full_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|logreg_full|catboost_A6_no_shift,equal,avg,0.7800860626344729,0.6069999999999995,0.3409090909090909,0,0.0,stage3_submissions/submission_blend_avg_ensemble_avg_top3_ensemble_stacking_lr_logreg_full_catboost_A6_no_shift.csv
wavg_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote,ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote,0.05|0.35|0.60,weighted_avg,0.7800860626344729,0.6289999999999994,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_threshold_vote_ensemble_weighted,ensemble_avg_top3|ensemble_stacking_lr|ensemble_threshold_vote|ensemble_weighted,0.60|0.13|0.13|0.13,weighted_avg,0.7800860626344729,0.6119999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_logreg_full,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|logreg_full,0.10|0.10|0.60|0.10|0.10,weighted_avg,0.7800860626344729,0.6039999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_threshold_vote_ensemble_weighted,ensemble_avg_top3|ensemble_stacking_lr|ensemble_threshold_vote|ensemble_weighted,0.56|0.00|0.11|0.33,weighted_avg,0.7800860626344729,0.6119999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_logreg_full,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|logreg_full,0.40|0.00|0.30|0.20|0.10,weighted_avg,0.7800860626344729,0.5989999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote,ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote,0.00|0.40|0.60,weighted_avg,0.7800860626344729,0.6259999999999994,0.3409090909090909,0,0.0,
wavg_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote,ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote,0.00|0.35|0.65,weighted_avg,0.7800860626344729,0.6309999999999995,0.3409090909090909,0,0.0,
wavg_logreg_full_catboost_B_2_full_allseeds,logreg_full|catboost_B_2_full_allseeds,0.75|0.25,weighted_avg,0.7800860626344729,0.6529999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_logreg_full,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|logreg_full,0.40|0.10|0.40|0.10|0.00,weighted_avg,0.7800860626344729,0.5999999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_ensemble_weighted,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|ensemble_weighted,0.60|0.10|0.10|0.10|0.10,weighted_avg,0.7800860626344729,0.6069999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_logreg_full_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|logreg_full|catboost_A6_no_shift,0.18|0.18|0.18|0.18|0.27,weighted_avg,0.7800860626344729,0.5989999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_ensemble_weighted,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|ensemble_weighted,0.27|0.09|0.18|0.09|0.36,weighted_avg,0.7800860626344729,0.6159999999999994,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_logreg_full_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|logreg_full|catboost_A6_no_shift,0.11|0.22|0.33|0.11|0.22,weighted_avg,0.7800860626344729,0.5979999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_ensemble_weighted,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|ensemble_weighted,0.44|0.22|0.11|0.11|0.11,weighted_avg,0.7800860626344729,0.6099999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_logreg_full_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|logreg_full|catboost_A6_no_shift,0.30|0.20|0.40|0.00|0.10,weighted_avg,0.7800860626344729,0.6009999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_ensemble_weighted,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|ensemble_weighted,0.20|0.30|0.30|0.10|0.10,weighted_avg,0.7800860626344729,0.6079999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_ensemble_weighted,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|ensemble_weighted,0.30|0.10|0.20|0.10|0.30,weighted_avg,0.7800860626344729,0.6129999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_ensemble_weighted,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|ensemble_weighted,0.27|0.09|0.27|0.27|0.09,weighted_avg,0.7800860626344729,0.6279999999999994,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_ensemble_weighted,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|ensemble_weighted,0.33|0.33|0.11|0.11|0.11,weighted_avg,0.7800860626344729,0.6129999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_ensemble_weighted,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|ensemble_weighted,0.20|0.20|0.30|0.20|0.10,weighted_avg,0.7800860626344729,0.6249999999999994,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_ensemble_weighted,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|ensemble_weighted,0.40|0.10|0.40|0.10|0.00,weighted_avg,0.7800860626344729,0.5999999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5,0.30|0.00|0.70,weighted_avg,0.7800860626344729,0.5999999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_avg_top5_logreg_full_ensemble_weighted,ensemble_avg_top3|ensemble_avg_top5|logreg_full|ensemble_weighted,0.50|0.40|0.10|0.00,weighted_avg,0.7800860626344729,0.6039999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_catboost_B_2_full_allseeds,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|catboost_B_2_full_allseeds,0.30|0.10|0.20|0.20|0.20,weighted_avg,0.7800860626344729,0.6099999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote,0.30|0.20|0.40|0.10,weighted_avg,0.7800860626344729,0.6029999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_threshold_vote_logreg_full,ensemble_avg_top3|ensemble_threshold_vote|logreg_full,0.15|0.45|0.40,weighted_avg,0.7800860626344729,0.6219999999999994,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote,0.40|0.00|0.20|0.40,weighted_avg,0.7800860626344729,0.6249999999999994,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote,0.33|0.11|0.22|0.33,weighted_avg,0.7800860626344729,0.6249999999999994,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_threshold_vote_logreg_full,ensemble_avg_top3|ensemble_threshold_vote|logreg_full,0.10|0.50|0.40,weighted_avg,0.7800860626344729,0.6259999999999994,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top5_ensemble_threshold_vote,ensemble_avg_top5|ensemble_threshold_vote,0.35|0.65,weighted_avg,0.7800860626344729,0.6309999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top5_ensemble_threshold_vote,ensemble_avg_top5|ensemble_threshold_vote,0.40|0.60,weighted_avg,0.7800860626344729,0.6259999999999994,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote,0.18|0.27|0.36|0.18,weighted_avg,0.7800860626344729,0.6179999999999994,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_catboost_B_2_full_allseeds,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|catboost_B_2_full_allseeds,0.27|0.09|0.27|0.27|0.09,weighted_avg,0.7800860626344729,0.6199999999999994,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote,0.40|0.20|0.30|0.10,weighted_avg,0.7800860626344729,0.6029999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote,0.36|0.27|0.27|0.09,weighted_avg,0.7800860626344729,0.6059999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote,0.36|0.18|0.36|0.09,weighted_avg,0.7800860626344729,0.6019999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_threshold_vote_logreg_full,ensemble_avg_top3|ensemble_stacking_lr|ensemble_threshold_vote|logreg_full,0.10|0.00|0.50|0.40,weighted_avg,0.7800860626344729,0.6259999999999994,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_weighted_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|ensemble_weighted|catboost_A6_no_shift,0.60|0.13|0.13|0.13,weighted_avg,0.7800860626344729,0.6079999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_catboost_B_2_full_allseeds,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|catboost_B_2_full_allseeds,0.22|0.11|0.22|0.22|0.22,weighted_avg,0.7800860626344729,0.6069999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_threshold_vote_logreg_full,ensemble_avg_top3|ensemble_threshold_vote|logreg_full,0.00|0.55|0.45,weighted_avg,0.7800860626344729,0.6289999999999994,0.36363636363636365,1,0.022727272727272728,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_catboost_B_2_full_allseeds,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|catboost_B_2_full_allseeds,0.44|0.22|0.11|0.11|0.11,weighted_avg,0.7800860626344729,0.6099999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote,0.60|0.13|0.13|0.13,weighted_avg,0.7800860626344729,0.6049999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_avg_top5_logreg_full_ensemble_weighted,ensemble_avg_top3|ensemble_avg_top5|logreg_full|ensemble_weighted,0.20|0.40|0.20|0.20,weighted_avg,0.7800860626344729,0.6129999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_avg_top5_catboost_A6_no_shift,ensemble_avg_top3|ensemble_avg_top5|catboost_A6_no_shift,0.25|0.65|0.10,weighted_avg,0.7800860626344729,0.5979999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_catboost_B_2_full_allseeds,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|catboost_B_2_full_allseeds,0.18|0.00|0.36|0.27|0.18,weighted_avg,0.7800860626344729,0.6139999999999994,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_logreg_full_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|logreg_full|catboost_A6_no_shift,0.10|0.30|0.30|0.30,weighted_avg,0.7800860626344729,0.6069999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_threshold_vote_logreg_full,ensemble_threshold_vote|logreg_full,0.55|0.45,weighted_avg,0.7800860626344729,0.6289999999999994,0.36363636363636365,1,0.022727272727272728,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_threshold_vote_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|ensemble_threshold_vote|catboost_A6_no_shift,0.40|0.10|0.20|0.30,weighted_avg,0.7800860626344729,0.6039999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_logreg_full_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|logreg_full|catboost_A6_no_shift,0.33|0.00|0.44|0.11|0.11,weighted_avg,0.7800860626344729,0.5989999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_avg_top5_ensemble_threshold_vote,ensemble_avg_top3|ensemble_avg_top5|ensemble_threshold_vote,0.00|0.40|0.60,weighted_avg,0.7800860626344729,0.6259999999999994,0.3409090909090909,0,0.0,
wavg_ensemble_stacking_lr_ensemble_avg_top5_logreg_full,ensemble_stacking_lr|ensemble_avg_top5|logreg_full,0.10|0.80|0.10,weighted_avg,0.7800860626344729,0.5989999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_stacking_lr_ensemble_avg_top5_logreg_full,ensemble_stacking_lr|ensemble_avg_top5|logreg_full,0.15|0.75|0.10,weighted_avg,0.7800860626344729,0.6009999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_stacking_lr_ensemble_threshold_vote_logreg_full,ensemble_stacking_lr|ensemble_threshold_vote|logreg_full,0.10|0.50|0.40,weighted_avg,0.7800860626344729,0.6289999999999994,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|catboost_A6_no_shift,0.40|0.00|0.30|0.20|0.10,weighted_avg,0.7800860626344729,0.6119999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|catboost_A6_no_shift,0.33|0.00|0.44|0.11|0.11,weighted_avg,0.7800860626344729,0.6049999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_threshold_vote_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|ensemble_threshold_vote|catboost_A6_no_shift,0.09|0.45|0.18|0.27,weighted_avg,0.7800860626344729,0.6069999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_avg_top5_ensemble_threshold_vote,ensemble_avg_top3|ensemble_avg_top5|ensemble_threshold_vote,0.15|0.25|0.60,weighted_avg,0.7800860626344729,0.6299999999999994,0.3409090909090909,0,0.0,
wavg_ensemble_stacking_lr_ensemble_avg_top5_catboost_A6_no_shift,ensemble_stacking_lr|ensemble_avg_top5|catboost_A6_no_shift,0.25|0.60|0.15,weighted_avg,0.7800860626344729,0.6009999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|catboost_A6_no_shift,0.30|0.20|0.40|0.00|0.10,weighted_avg,0.7800860626344729,0.6009999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|catboost_A6_no_shift,0.11|0.11|0.33|0.11|0.33,weighted_avg,0.7800860626344729,0.6019999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_stacking_lr_ensemble_threshold_vote_logreg_full,ensemble_stacking_lr|ensemble_threshold_vote|logreg_full,0.00|0.55|0.45,weighted_avg,0.7800860626344729,0.6289999999999994,0.36363636363636365,1,0.022727272727272728,
wavg_ensemble_stacking_lr_ensemble_avg_top5_catboost_A6_no_shift,ensemble_stacking_lr|ensemble_avg_top5|catboost_A6_no_shift,0.25|0.55|0.20,weighted_avg,0.7800860626344729,0.6019999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_stacking_lr_ensemble_avg_top5_catboost_A6_no_shift,ensemble_stacking_lr|ensemble_avg_top5|catboost_A6_no_shift,0.25|0.50|0.25,weighted_avg,0.7800860626344729,0.6039999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_avg_top5_ensemble_threshold_vote,ensemble_avg_top3|ensemble_avg_top5|ensemble_threshold_vote,0.20|0.25|0.55,weighted_avg,0.7800860626344729,0.6269999999999994,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_avg_top5_ensemble_threshold_vote,ensemble_avg_top3|ensemble_avg_top5|ensemble_threshold_vote,0.00|0.35|0.65,weighted_avg,0.7800860626344729,0.6309999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|catboost_A6_no_shift,0.10|0.30|0.20|0.20|0.20,weighted_avg,0.7800860626344729,0.6129999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_stacking_lr_ensemble_avg_top5_logreg_full,ensemble_stacking_lr|ensemble_avg_top5|logreg_full,0.15|0.70|0.15,weighted_avg,0.7800860626344729,0.6029999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_avg_top5_ensemble_threshold_vote,ensemble_avg_top3|ensemble_avg_top5|ensemble_threshold_vote,0.05|0.35|0.60,weighted_avg,0.7800860626344729,0.6269999999999994,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_threshold_vote_ensemble_weighted,ensemble_avg_top3|ensemble_stacking_lr|ensemble_threshold_vote|ensemble_weighted,0.60|0.10|0.10|0.20,weighted_avg,0.7800860626344729,0.6109999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_avg_top5_ensemble_threshold_vote,ensemble_avg_top3|ensemble_avg_top5|ensemble_threshold_vote,0.30|0.15|0.55,weighted_avg,0.7800860626344729,0.6299999999999994,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_avg_top5_ensemble_threshold_vote,ensemble_avg_top3|ensemble_avg_top5|ensemble_threshold_vote,0.30|0.20|0.50,weighted_avg,0.7800860626344729,0.6249999999999994,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_avg_top5_ensemble_threshold_vote,ensemble_avg_top3|ensemble_avg_top5|ensemble_threshold_vote,0.30|0.25|0.45,weighted_avg,0.7800860626344729,0.6229999999999994,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|catboost_A6_no_shift,0.00|0.00|0.60|0.30|0.10,weighted_avg,0.7800860626344729,0.6259999999999994,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|catboost_A6_no_shift,0.22|0.22|0.11|0.22|0.22,weighted_avg,0.7800860626344729,0.6089999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_stacking_lr_ensemble_avg_top5_catboost_A6_no_shift,ensemble_stacking_lr|ensemble_avg_top5|catboost_A6_no_shift,0.20|0.70|0.10,weighted_avg,0.7800860626344729,0.6059999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_stacking_lr_ensemble_avg_top5_catboost_A6_no_shift,ensemble_stacking_lr|ensemble_avg_top5|catboost_A6_no_shift,0.20|0.60|0.20,weighted_avg,0.7800860626344729,0.6019999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5_ensemble_threshold_vote_catboost_A6_no_shift,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5|ensemble_threshold_vote|catboost_A6_no_shift,0.40|0.10|0.40|0.10|0.00,weighted_avg,0.7800860626344729,0.5999999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_stacking_lr_ensemble_avg_top5_catboost_A6_no_shift,ensemble_stacking_lr|ensemble_avg_top5|catboost_A6_no_shift,0.20|0.65|0.15,weighted_avg,0.7800860626344729,0.6029999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_avg_top5,ensemble_avg_top3|ensemble_stacking_lr|ensemble_avg_top5,0.30|0.10|0.60,weighted_avg,0.7800860626344729,0.5999999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_avg_top5_ensemble_threshold_vote,ensemble_avg_top3|ensemble_avg_top5|ensemble_threshold_vote,0.10|0.30|0.60,weighted_avg,0.7800860626344729,0.6289999999999994,0.3409090909090909,0,0.0,
wavg_ensemble_stacking_lr_ensemble_avg_top5_catboost_A6_no_shift,ensemble_stacking_lr|ensemble_avg_top5|catboost_A6_no_shift,0.25|0.65|0.10,weighted_avg,0.7800860626344729,0.6039999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_avg_top5_ensemble_threshold_vote,ensemble_avg_top3|ensemble_avg_top5|ensemble_threshold_vote,0.25|0.20|0.55,weighted_avg,0.7800860626344729,0.6279999999999994,0.3409090909090909,0,0.0,
wavg_ensemble_avg_top3_ensemble_stacking_lr_ensemble_threshold_vote_catboost_B_2_full_allseeds,ensemble_avg_top3|ensemble_stacking_lr|ensemble_threshold_vote|catboost_B_2_full_allseeds,0.60|0.13|0.13|0.13,weighted_avg,0.7800860626344729,0.6099999999999995,0.3409090909090909,0,0.0,
wavg_ensemble_stacking_lr_ensemble_threshold_vote_logreg_full,ensemble_stacking_lr|ensemble_threshold_vote|logreg_full,0.05|0.60|0.35,weighted_avg,0.7800621563471193,0.37399999999999967,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_logreg_full_ensemble_weighted,ensemble_avg_top3|logreg_full|ensemble_weighted,0.25|0.35|0.40,weighted_avg,0.7800382500597658,0.5709999999999995,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_ensemble_avg_top5_logreg_full_ensemble_weighted,ensemble_avg_top3|ensemble_avg_top5|logreg_full|ensemble_weighted,0.33|0.33|0.22|0.11,weighted_avg,0.7800382500597658,0.5599999999999995,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_logreg_full_ensemble_weighted,ensemble_avg_top3|logreg_full|ensemble_weighted,0.00|0.40|0.60,weighted_avg,0.7800382500597658,0.5739999999999995,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_logreg_full_ensemble_weighted,ensemble_avg_top3|logreg_full|ensemble_weighted,0.10|0.35|0.55,weighted_avg,0.7800382500597658,0.5649999999999995,0.38636363636363635,2,0.045454545454545456,
wavg_logreg_full_ensemble_weighted,logreg_full|ensemble_weighted,0.35|0.65,weighted_avg,0.7800382500597658,0.5679999999999995,0.38636363636363635,2,0.045454545454545456,
wavg_logreg_full_ensemble_weighted,logreg_full|ensemble_weighted,0.40|0.60,weighted_avg,0.7800382500597658,0.5739999999999995,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_logreg_full_ensemble_weighted,ensemble_avg_top3|logreg_full|ensemble_weighted,0.15|0.35|0.50,weighted_avg,0.7800382500597658,0.5639999999999995,0.38636363636363635,2,0.045454545454545456,
wavg_ensemble_avg_top3_logreg_full_ensemble_weighted,ensemble_avg_top3|logreg_full|ensemble_weighted,0.05|0.40|0.55,weighted_avg,0.7800382500597658,0.5719999999999995,0.38636363636363635,2,0.045454545454545456,
