flip_budget,n_0_to_1,n_1_to_0,avg_flip_confidence,result_pos_rate,file_path
1,1,0,0.6133687609752335,0.36363636363636365,stage3_submissions/submission_anchor_flip_1.csv
1,1,0,0.6133687609752335,0.36363636363636365,stage3_submissions/submission_anchor_flip_1.csv
1,1,0,0.6133687609752335,0.36363636363636365,stage3_submissions/submission_anchor_flip_1.csv
1,1,0,0.6133687609752335,0.36363636363636365,stage3_submissions/submission_anchor_flip_1.csv
1,1,0,0.6133687609752335,0.36363636363636365,stage3_submissions/submission_anchor_flip_1.csv
1,1,0,0.6133687609752335,0.36363636363636365,stage3_submissions/submission_anchor_flip_1.csv
1,1,0,0.6133687609752335,0.36363636363636365,stage3_submissions/submission_anchor_flip_1.csv
1,1,0,0.6133687609752335,0.36363636363636365,stage3_submissions/submission_anchor_flip_1.csv
