name,method,oof_bal_acc,threshold,test_pos_rate,changed_vs_anchor,diff_pct_vs_anchor,note,file_path,ranking_score
submission_blend_wavg_k5_16161210,blend_search,0.7839349748983984,0.5669999999999995,0.36363636363636365,1,0.022727272727272728,blend,stage3_submissions/submission_submission_blend_wavg_k5_16161210.csv,0.7869349748983984
submission_blend_wavg_k2_4576962,blend_search,0.7838154434616305,0.5959999999999995,0.36363636363636365,1,0.022727272727272728,blend,stage3_submissions/submission_submission_blend_wavg_k2_4576962.csv,0.7868154434616305
submission_blend_wavg_k2_96203319,blend_search,0.7838154434616305,0.6099999999999995,0.36363636363636365,1,0.022727272727272728,blend,stage3_submissions/submission_submission_blend_wavg_k2_96203319.csv,0.7868154434616305
submission_blend_wavg_k3_28020407,blend_search,0.7838154434616305,0.5959999999999995,0.36363636363636365,1,0.022727272727272728,blend,stage3_submissions/submission_submission_blend_wavg_k3_28020407.csv,0.7868154434616305
submission_blend_wavg_k3_3786653,blend_search,0.7838154434616305,0.5989999999999995,0.36363636363636365,1,0.022727272727272728,blend,stage3_submissions/submission_submission_blend_wavg_k3_3786653.csv,0.7868154434616305
submission_blend_wavg_k4_90145816,blend_search,0.7859431030360985,0.6199999999999994,0.3409090909090909,0,0.0,blend,stage3_submissions/submission_submission_blend_wavg_k4_90145816.csv,0.7859431030360985
submission_blend_wavg_k3_10196514,blend_search,0.7846999760937127,0.6299999999999994,0.3409090909090909,0,0.0,blend,stage3_submissions/submission_submission_blend_wavg_k3_10196514.csv,0.7846999760937127
submission_blend_wavg_k3_55601671,blend_search,0.7846999760937127,0.6289999999999994,0.3409090909090909,0,0.0,blend,stage3_submissions/submission_submission_blend_wavg_k3_55601671.csv,0.7846999760937127
submission_blend_wavg_k3_64843345,blend_search,0.7846999760937127,0.6299999999999994,0.3409090909090909,0,0.0,blend,stage3_submissions/submission_submission_blend_wavg_k3_64843345.csv,0.7846999760937127
submission_blend_wavg_k3_37597811,blend_search,0.7846999760937127,0.6239999999999994,0.3409090909090909,0,0.0,blend,stage3_submissions/submission_submission_blend_wavg_k3_37597811.csv,0.7846999760937127
submission_blend_wavg_k3_51559717,blend_search,0.7846999760937127,0.6289999999999994,0.3409090909090909,0,0.0,blend,stage3_submissions/submission_submission_blend_wavg_k3_51559717.csv,0.7846999760937127
submission_blend_wavg_k3_66251861,blend_search,0.7845804446569449,0.6529999999999995,0.3409090909090909,0,0.0,blend,stage3_submissions/submission_submission_blend_wavg_k3_66251861.csv,0.7845804446569449
submission_blend_wavg_k4_59195854,blend_search,0.7845804446569449,0.6239999999999994,0.3409090909090909,0,0.0,blend,stage3_submissions/submission_submission_blend_wavg_k4_59195854.csv,0.7845804446569449
submission_blend_wavg_k2_95731063,blend_search,0.7845804446569449,0.6529999999999995,0.3409090909090909,0,0.0,blend,stage3_submissions/submission_submission_blend_wavg_k2_95731063.csv,0.7845804446569449
submission_blend_wavg_k3_23687741,blend_search,0.7845804446569449,0.6529999999999995,0.3409090909090909,0,0.0,blend,stage3_submissions/submission_submission_blend_wavg_k3_23687741.csv,0.7845804446569449
submission_blend_wavg_k3_51981000,blend_search,0.784460913220177,0.6159999999999994,0.3409090909090909,0,0.0,blend,stage3_submissions/submission_submission_blend_wavg_k3_51981000.csv,0.784460913220177
submission_blend_wavg_k4_12546735,blend_search,0.784460913220177,0.6349999999999995,0.3409090909090909,0,0.0,blend,stage3_submissions/submission_submission_blend_wavg_k4_12546735.csv,0.784460913220177
submission_blend_wavg_k2_87127223,blend_search,0.784460913220177,0.6159999999999994,0.3409090909090909,0,0.0,blend,stage3_submissions/submission_submission_blend_wavg_k2_87127223.csv,0.784460913220177
remove_0.02,noisy,0.7806218279183151,0.45699999999999963,0.38636363636363635,2,0.045454545454545456,noisy,stage3_submissions/submission_noisy_removed_frac0.02.csv,0.7836218279183151
anchor_flip_1,anchor_flip,0.7789624671288549,0.6109999999999995,0.36363636363636365,1,0.022727272727272728,flip_budget=1,stage3_submissions/submission_anchor_flip_1.csv,0.7819624671288549
submission_pseudo_lo0.10_hi0.90_w0.25,pseudo_label,0.7787951231173799,0.5049999999999996,0.36363636363636365,1,0.022727272727272728,pseudo_0.1_0.9_w0.25,stage3_submissions/submission_pseudo_lo0.10_hi0.90_w0.25.csv,0.7817951231173799
remove_0.01,noisy,0.7745887191539365,0.5909999999999995,0.36363636363636365,1,0.022727272727272728,noisy,stage3_submissions/submission_noisy_removed_frac0.01.csv,0.7775887191539365
catboost_cw_1.5,class_weight,0.7745398039684437,0.6019999999999995,0.3636363636363636,1,0.022727272727272728,class_weight,stage3_submissions/submission_classweight_m1.50.csv,0.7775398039684437
submission_pseudo_lo0.05_hi0.95_w0.50,pseudo_label,0.7741812096581401,0.5739999999999995,0.36363636363636365,1,0.022727272727272728,pseudo_0.05_0.95_w0.5,stage3_submissions/submission_pseudo_lo0.05_hi0.95_w0.50.csv,0.7771812096581401
